CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;18:33:40:180;41,35888419;2,25957233;693,388818856329;2274,8977724566;7,9375;63,841553;3515;22,75;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-114,433594;181;0,284;256;160;1745;189,42;245,3302;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:40:156;41,33024106;2,17546559;327,653386645019;1074,97833704044;3,765625;61,885986;6374;10,75;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;138;0,212;-768;-768;3369;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:40:359;41,34239429;2,43800126;1203,80207622517;3949,48200376258;15,40625;80,540771;6334;39,5;34268D;SWT8169;1014,9;N/A;N/A;N/A;N/A;N/A;49,394531;211;0,344;0;96;1162;224,18;58,5077;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:41:617;41,15393675;2,05574903;1554,50251162518;5100,07402024035;9,085938;193,414307;1000;51;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,417969;221;0,364;2336;2336;3371;246,4;182,0929;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:41:813;41,24007343;2,05255216;838,200864226557;2750,00292338906;4,292969;211,651611;421;27,5;495219;TAP37GT;1015,2;0,879;175,254;160;0,156;162;177,1875;151;0,24;2080;2080;975;160,6;175,3528;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:41:930;41,28571689;2,08437345;-0,00017954409122467;-0,000589055436253548;1,203125;221,676636;1420;-0,5;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-115,664062;156;0,236;608;96;510;155,76;245,7367;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:44:039;41,31090013;2,11899914;68,5797148160636;224,999071557134;0,980469;51,394043;6324;2,25;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;139;0,212;-800;-704;222;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:44:180;41,40396076;2,38343972;1287,68038249388;4224,67330610123;14,160156;63,94043;1000;42,25;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-128,671875;200;0,328;-1184;-1184;1479;226,16;228,7628;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:44:156;41,32916936;2,17231141;312,413955825381;1024,98020283014;3,609375;61,721191;6374;10,25;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;137;0,212;-704;-768;3369;141,02;245,2478;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:44:180;41,35739301;2,25533807;693,39048190508;2274,90322865346;7,726562;63,814087;3515;22,75;45CAB5;FIN01AD;1015;0;-114,434;190;0,031;194;-114,082031;182;0,288;-224;-480;1745;190,3;245,451;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:44:359;41,34475511;2,44221167;1211,41828507278;3974,46956639818;15,617188;80,139771;6334;39,75;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;40,078125;212;0,344;256;224;1162;224,84;48,7848;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:45:609;41,14931885;2,0554909;1600,22411708254;5250,07929228909;9,359375;193,09021;1000;52,5;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,417969;222;0,368;2016;1760;3371;249,26;182,0654;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:45:805;41,23708085;2,0528469;876,301345494576;2875,00450635242;4,441406;210,283813;421;28,75;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;177,890625;150;0,24;1984;1920;975;161,48;175,7373;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:45:961;41,28443364;2,08063721;-0,00033951923251152;-0,0011139082787931;1,375;224,807739;1420;-0,25;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-115,839844;162;0,244;1728;1056;510;167,86;245,7202;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:48:000;41,30980807;2,11582288;53,3398282956332;174,999442265445;0,828125;48,735352;6324;1,75;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;138;0,212;-768;-736;222;142,34;245,9509;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:48:172;41,40143221;2,37901763;1264,82327125221;4149,68278125512;13,914062;64,143677;1000;41,5;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-124,628906;201;0,328;-1088;-1056;1479;225,28;233,4814;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:48:141;41,32808413;2,16916613;297,174496948719;974,981976569235;3,453125;61,556396;6374;9,75;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;136;0,208;-832;-768;3369;139,7;245,451;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:48:172;41,35592302;2,25109959;678,152103962377;2224,90854876392;7,515625;63,775635;3515;22,25;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,203125;180;0,284;-704;-928;1745;190,3;246,1267;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:48:344;41,3479759;2,4457664;1211,41519326437;3974,45942266948;15,808594;79,546509;6334;39,75;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;31,640625;212;0,344;-160;-288;1162;224,4;39,9353;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:49:602;41,14468526;2,05527702;1630,70578541048;5350,08476900611;9,632812;192,771606;1000;53,5;48C125;RYR41SE;1013,2;-0,352;-177,891;254;0;252;-178,242188;227;0,376;1504;1056;3371;253,44;182,0325;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:49:781;41,23413274;2,05314296;914,401840988547;3000,00613598886;4,589844;209,020386;421;30;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;177,890625;150;0,24;1824;1792;975;162,36;176,1108;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:49:984;41,28318276;2,0768379;30,4794589327648;99,9982280449722;1,550781;227,362061;1420;1;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-116,015625;164;0,248;1344;2272;510;167,86;245,7202;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:51:953;41,30878139;2,11272226;38,0999149298295;124,999724898382;0,683594;44,862671;6324;1,25;344693;VLG4HQ;1015;0,176;-114,258;142;0,031;142;-116,542969;139;0,212;-800;-736;222;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:52:164;41,3991929;2,37450402;1241,96625742409;4074,69257600726;13,671875;64,281006;1000;40,75;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-122,695312;201;0,328;-960;-1024;1479;224,84;236,8048;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:52:133;41,32702586;2,16609908;281,935000278987;924,983626315312;3,300781;61,380615;6374;9,25;348209;VLG9PW;1015;0;-114,609;138;0,219;140;-115,3125;135;0,208;-832;-736;3369;138,82;245,2808;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:52:164;41,35454165;2,24690454;655,293673640117;2149,91369622544;7,308594;63,704224;3515;21,5;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,554688;183;0,288;-1024;-1184;1745;190,08;246,4014;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:52:328;41,35179817;2,44869812;1196,17277626973;3924,45149129677;15,980469;78,821411;6334;39,25;34268D;SWT8169;1015;-27,07;29,355;226;NV;232;22,851562;214;0,348;-864;-896;1162;227,26;29,2731;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:53:586;41,13984858;2,05502982;1645,94757870026;5400,09065410296;9,917969;192,463989;1000;54;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,417969;232;0,384;1088;800;3371;258,28;181,994;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:53:758;41,23109792;2,05338358;952,502363542095;3125,00785440345;4,746094;207,833862;421;31,25;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;177,890625;151;0,24;1728;1664;975;163,46;176,4844;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:54:000;41,28188396;2,07305899;76,1992239169776;249,997461795777;1,730469;229,301147;1420;2,5;4D234B;RYR12XR;1015;-1,23;-114,785;166;-0,125;168;-116,542969;165;0,248;2176;2368;510;166,98;245,5829;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:55:883;41,30764364;2,10949585;22,8599776271731;74,9999289983345;0,535156;38,935547;6324;0,75;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-116,894531;139;0,212;-640;-704;222;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:56:156;41,39712723;2,36968716;1219,10946722049;3999,70310443568;13,421875;64,35791;1000;40;345359;VLG5BK;1015;4,57;-121,289;224;0,375;218;-121,289062;201;0,328;-1056;-1056;1479;225,06;238,6395;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:56:125;41,32599818;2,16310756;266,695468338206;874,985160342721;3,152344;61,188354;6374;8,75;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,960938;134;0,208;-736;-704;3369;137,5;245,484;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:56:156;41,35315232;2,24271444;632,435195017606;2074,91868522156;7,101562;63,632812;3515;20,75;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-114,082031;182;0,284;-1152;-1152;1745;189,42;245,3302;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:56:313;41,35574267;2,45092139;1180,93108672649;3874,44594657573;16,125;78,063354;6334;38,75;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;13,535156;216;0,348;-800;-768;1162;229,24;22,3077;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:57:578;41,13508268;2,05482803;1668,80940635223;5475,09665273665;10,199219;192,167358;1000;54,75;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,59375;237;0,396;1152;928;3371;266,42;182,1478;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:57:742;41,2280855;2,05363691;982,982905751094;3225,00963650442;4,902344;206,724243;421;32,25;495219;TAP37GT;1015,2;0,176;176,484;166;-0,031;164;177,890625;152;0,244;1536;1376;975;165,44;176,5283;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:58:008;41,28059578;2,06932586;129,538956107572;424,996588755966;1,910156;230,85022;1420;4,25;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-116,542969;165;0,252;2240;2656;510;166,54;245,127;No alert, no SPI, aircraft airbone
CAT048;20;129;18:33:59:766;41,3065512;2,10641118;7,62001274805516;25,0000426243293;0,402344;29,300537;6324;0,25;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-116,71875;139;0,208;-832;-768;222;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:00:156;41,39517378;2,36488989;1203,87263182923;3949,71348541062;13,175781;64,412842;1000;39,5;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-119,882812;202;0,328;-960;-1024;1479;223,74;240,2216;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:00:117;41,32491618;2,15995291;259,075937235728;849,986697920466;2,996094;60,963135;6374;8,5;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,609375;134;0,204;-736;-704;3369;137,06;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:00:148;41,35168522;2,23847385;617,196681395173;2024,92356018854;6,890625;63,583374;3515;20,25;45CAB5;FIN01AD;1015;-0,527;-114,961;188;0,031;190;-114,433594;180;0,284;-1056;-1024;1745;186,78;244,9457;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:00:297;41,35974018;2,45226891;1165,69029761013;3824,44335601121;16,234375;77,277832;6334;38,25;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;7,03125;214;0,348;-704;-736;1162;227,26;13,2385;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:01:570;41,13006564;2,05455451;1691,67138114478;5550,10313411505;10,496094;191,887207;1000;55,5;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,417969;242;0,404;1312;1120;3371;271,48;182,1094;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:01:719;41,2249754;2,05384636;1013,46348089539;3325,01152666082;5,066406;205,675049;421;33,25;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;178,066406;156;0,252;1120;992;975;170,5;176,6327;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:02:016;41,27929039;2,06564664;175,258659104817;574,995619137447;2,089844;232,069702;1420;5,75;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-120,234375;165;0,252;2368;2496;510;165,22;243,7427;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:03:570;41,30553952;2,10341688;2,42684036493301E-05;7,96207494288683E-05;0,296875;11,958618;6324;-0,25;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-116,894531;138;0,208;-800;-672;222;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:04:148;41,39322867;2,35990058;1181,01588247344;3874,72414785416;12,921875;64,451294;1000;38,75;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-118,476562;202;0,328;-1120;-1088;1479;223,52;241,3641;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:04:109;41,32390071;2,15695017;243,836360697635;799,988085631227;2,847656;60,710449;6374;8;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,609375;134;0,204;-768;-704;3369;137,06;245,863;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:04:141;41,35026087;2,23439825;601,958065048791;1974,92809813468;6,6875;63,539429;3515;19,75;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-114,257812;177;0,276;-768;-896;1745;183,04;245,1105;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:04:281;41,36366629;2,45277033;1150,45037204772;3774,44359862905;16,308594;76,486816;6334;37,75;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;-2,460938;212;0,344;-672;-736;1162;224,62;3,8287;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:05:563;41,12498588;2,05428299;1714,53344305139;5625,10990130072;10,796875;191,618042;1000;56,25;48C125;RYR41SE;1013,2;-0,176;-178,066;276;0,031;272;-178,59375;245;0,408;1632;1600;3371;276,32;182,0709;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:05:703;41,22179567;2,05408675;1028,70409619249;3375,01354695218;5,234375;204,658813;421;33,75;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;178,066406;161;0,26;800;704;975;175,34;176,7261;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:06:016;41,27760939;2,06215498;220,978369288146;724,994673095323;2,277344;232,514648;1420;7,25;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-130,078125;164;0,252;2272;2336;510;165,22;233,6133;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:07:242;41,30456404;2,10052452;1,35535374283791E-05;4,44669877365232E-05;0,242188;343,328247;6324;-0,75;344693;VLG4HQ;N/A;0,176;-114,258;142;0,031;140;-116,71875;136;0,204;-832;-320;222;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:08:141;41,39138083;2,3550417;1158,15899894573;3799,7343701011;12,675781;64,47876;1000;38;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-117,421875;201;0,324;-1120;-1056;1479;223,3;242,5122;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:08:094;41,3228598;2,15386559;228,596771731973;749,989432569125;2,695312;60,419312;6374;7,5;348209;VLG9PW;1015;-0,176;-114,434;136;-0,062;138;-115,136719;134;0,204;-672;-672;3369;136,18;245,6927;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:08:133;41,34888997;2,23038877;579,099388450384;1899,93243760356;6,488281;63,479004;3515;19;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,90625;174;0,272;-896;-928;1745;179,52;245,2917;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:08:266;41,36825627;2,45217612;1135,21167700272;3724,44787837761;16,347656;75,525513;6334;37,25;34268D;SWT8169;1015;-27,246;-7,91;222;NV;228;-12,304688;210;0,34;-704;-736;1162;222,2;354,5673;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:09:547;41,11985169;2,05403683;1752,63559404574;5750,11696236904;11,101562;191,35437;1000;57,5;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,59375;247;0,412;1792;2016;3371;279,4;182,049;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:09:688;41,21844032;2,0542951;1043,94476528373;3425,01574373346;5,414062;203,675537;421;34,25;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;177,890625;166;0,268;672;512;975;182,38;177,1655;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:10:000;41,27558115;2,05913173;266,698129347526;874,993890688536;2,460938;232,207031;1420;8,75;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-139,394531;163;0,252;2240;2112;510;165,66;224,0167;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:10:883;41,30363793;2,0976716;-1,78171321749687E-05;-5,84551599249244E-05;0,265625;311,588745;6324;-0,75;344693;VLG4HQ;N/A;N/A;N/A;N/A;N/A;N/A;-116,894531;133;0,204;832;-96;222;141,9;245,4181;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:12:133;41,38962599;2,35012438;1135,30211723968;3724,74459832464;12,429688;64,47876;1000;37,25;345359;VLG5BK;1015;2,109;-116,543;222;0,156;218;-116,71875;201;0,324;-992;-1056;1479;222,42;243,5449;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:12:086;41,32180283;2,15079123;213,357156135142;699,990692134419;2,542969;60,117188;6374;7;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,785156;134;0,204;-736;-736;3369;136,18;245,6927;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:12:125;41,34754027;2,22645705;563,860645676032;1849,93656075975;6,292969;63,418579;3515;18,5;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,378906;172;0,268;-928;-896;1745;175,12;246,0663;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:12:250;41,37208072;2,45103093;1127,59344446566;3699,45367634071;16,355469;74,701538;6334;37;34268D;SWT8169;1014,9;N/A;N/A;N/A;N/A;N/A;-22,324219;208;0,336;-512;-576;1162;221,1;344,5148;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:13:539;41,11472618;2,05375792;1790,73780023213;5875,1242045136;11,40625;191,112671;1000;58,75;48C125;RYR41SE;1013,2;N/A;N/A;N/A;N/A;N/A;-178,769531;248;0,416;2176;2016;3371;281,38;182,2412;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:13:672;41,21503238;2,05450762;1051,56547234207;3450,01806427877;5,597656;202,741699;421;34,5;495219;TAP37GT;1015,2;0,176;177,188;190;0;188;177,890625;173;0,28;448;416;975;189,42;177,2699;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:13:977;41,27280341;2,05702119;312,418039692566;1024,99360134496;2,640625;230,619507;1420;10,25;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-148,710938;163;0,252;2016;1952;510;165,88;216,6614;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:14:641;41,30265628;2,09491941;-6,84615224599838E-05;-0,000224611301347613;0,34375;289,951172;6324;-0,75;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-115,488281;121;0,184;-32;-32;222;132;245,3741;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:16:133;41,38788851;2,34519624;1112,4451854052;3649,7546620848;12,183594;64,473267;1000;36,5;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-116,191406;201;0,324;-1024;-1088;1479;222,42;244,1217;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:16:086;41,32078117;2,1477876;198,117508878;649,991847827298;2,394531;59,771118;6374;6,5;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,785156;134;0,204;-736;-704;3369;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:16:125;41,34626568;2,22257208;548,621855490841;1799,94052836857;6,101562;63,325195;3515;18;45CAB5;FIN01AD;1015;-0,527;-113,73;172;0;176;-113,203125;168;0,26;-960;-896;1745;171,6;246,2695;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:16:234;41,37594932;2,44880502;1112,3563135406;3649,46308771654;16,320312;73,822632;6334;36,5;34268D;SWT8169;1014,9;N/A;N/A;N/A;N/A;N/A;-32,167969;209;0,336;-512;-576;1162;222,42;332,3969;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:17:656;41,21143366;2,05473614;1059,18624947593;3475,0206147306;5,792969;201,818848;421;34,75;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;178,066406;180;0,288;384;352;975;196,24;177,3688;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:17:969;41,27044247;2,05471198;350,517899018712;1149,99314381655;2,8125;229,740601;1420;11,5;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-157,324219;164;0,252;1888;1728;510;167,86;207,3285;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:18:508;41,30175858;2,09222919;-0,000136387534439564;-0,000447465678490698;0,449219;278,113403;6324;-0,75;344693;VLG4HQ;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;110;0,164;288;0;222;118,58;245,5939;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:20:125;41,38620177;2,34023625;1089,58822369669;3574,76462783304;11,9375;64,451294;1000;35,75;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-116,015625;201;0,324;-1056;-1120;1479;222,42;244,6985;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:20:070;41,31974523;2,14479258;182,877836817876;599,992922145559;2,246094;59,403076;6374;6;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-114,785156;134;0,204;-736;-704;3369;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:20:117;41,34497454;2,21870254;525,76301954966;1724,94434505931;5,910156;63,237305;3515;17,25;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,378906;165;0,256;-928;-864;1745;169,84;246,0004;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:20:219;41,37937007;2,44576168;1104,73991619796;3624,4749066589;16,246094;72,993164;6334;36,25;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;-41,660156;210;0,336;-576;-672;1162;223,52;322,8223;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:21:641;41,207728;2,05493856;1066,80707745627;3500,02333200161;5,996094;200,945435;421;35;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;178,242188;187;0,3;160;224;975;205,48;177,204;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:21:938;41,26764312;2,05315787;380,997895976529;1249,99313703563;2,976562;228,147583;1420;12,5;4D234B;RYR12XR;1015;-15,996;-161,367;172;-1,688;174;-163,125;167;0,26;1792;1472;510;171,6;200,1215;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:22:430;41,30103025;2,08997735;-0,000207554548978806;-0,000680953266471624;0,546875;272,06543;6324;-0,5;344693;VLG4HQ;1015;0;-114,434;106;-0,656;100;-115,3125;98;0,148;64;32;222;105,6;245,3741;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:24:117;41,38453847;2,33535234;1074,35115344264;3524,77423826074;11,695312;64,429321;1000;35,25;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-115,664062;201;0,324;-1120;-1120;1479;221,98;244,9347;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:24:063;41,31867623;2,14172025;167,638149156235;549,993945277743;2,09375;58,980103;6374;5,5;348209;VLG9PW;1015;0;-114,609;136;-0,188;136;-115,664062;133;0,204;-736;-640;3369;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:24:109;41,34373991;2,21498392;510,524102564901;1674,94789665903;5,726562;63,143921;3515;16,75;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,203125;163;0,252;-896;-832;1745;167,42;246,0333;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:24:203;41,38253884;2,44193096;1089,50422959682;3574,48905663042;16,136719;72,169189;6334;35,75;34268D;SWT8169;1015;-27,07;-44,473;224;NV;228;-51,679688;210;0,336;-608;-672;1162;223,74;313,1873;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:25:625;41,20382325;2,05519119;1074,42799052037;3525,02632841886;6,210938;200,072021;421;35,25;495219;TAP37GT;1015,2;N/A;N/A;N/A;N/A;N/A;178,242188;195;0,312;256;352;975;213,4;177,5775;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:25:914;41,26444519;2,05193058;411,477985204197;1349,99343297734;3,148438;226,219482;1420;13,5;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-169,628906;173;0,268;1600;1376;510;174,68;193,2385;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:28:109;41,38280109;2,33032856;1051,49409836438;3449,78389767778;11,445312;64,412842;1000;34,5;345359;VLG5BK;1015;0,703;-114,609;222;0,031;218;-115,488281;201;0,324;-1088;-1120;1479;221,54;245,1654;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:28:047;41,31767523;2,13878812;160,01842556335;524,994851325262;1,949219;58,485718;6374;5,25;348209;VLG9PW;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;131;0,2;-736;-704;3369;135,3;245,517;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:28:102;41,34246666;2,21119391;495,285168286413;1624,9513915208;5,539062;63,050537;3515;16,25;45CAB5;FIN01AD;1015;N/A;N/A;N/A;N/A;N/A;-113,203125;162;0,252;-832;-704;1745;165,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:28:195;41,38494613;2,43753618;1074,26890816353;3524,50440465924;15,992188;71,460571;6334;35,25;34268D;SWT8169;1015;N/A;N/A;N/A;N/A;N/A;-61,347656;211;0,34;-608;-640;1162;225,06;305,9473;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:29:609;41,19981088;2,05541899;1082,04896230251;3550,02951748055;6,433594;199,248047;421;35,5;495219;TAP37GT;1015,2;0;177,539;220;0,031;218;178,242188;201;0,324;736;832;975;220,44;177,3962;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:29:883;41,26133509;2,05142871;441,958191185258;1449,99411196824;3,296875;224,14856;1420;14,5;4D234B;RYR12XR;1015;N/A;N/A;N/A;N/A;N/A;-178,242188;173;0,268;1632;1504;510;179,08;185,7733;No alert, no SPI, aircraft airbone
CAT048;20;129;18:34:32:109;41,3811055;2,32537435;1028,6369428942;3374,793227725;11,199219;64,390869;1000;33,75;345359;VLG5BK;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;201;0,324;-1152;-1152;1479;222,2;245,5115;No alert, no SPI, aircraft airbone
